work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior,Full-Time,Data Scientist,165000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,144000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,160000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,200000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2023,Senior,Full-Time,Other,199000,US,Onsite,US,Medium
2023,Senior,Full-Time,Other,112000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,105000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,70000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,130000,SE,Fully Remote,SE,Small
2023,Senior,Full-Time,Data Analyst,180180,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,106020,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,183000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,134000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,220000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,350000,US,Onsite,US,Large
2023,Senior,Full-Time,AI Engineer,262500,US,Onsite,US,Large
2023,Senior,Full-Time,Data Analyst,122000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,94000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,276000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,310000,US,Fully Remote,US,Medium
2023,Executive,Full-Time,Data Engineer,239000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,225000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,156400,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,180000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,150000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,228000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,152000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,209450,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,158677,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,175000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,240000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,103200,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,61200,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,155000,US,Fully Remote,US,Large
2021,Entry-Level,Full-Time,Data Engineer,66970,SG,Hybrid,SG,Large
2023,Senior,Full-Time,Data Scientist,63312,CY,Hybrid,EE,Large
2023,Senior,Full-Time,Data Scientist,237000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,240000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,139000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,174500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,113000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,130000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,87000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,108000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,165000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,107250,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,300000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,119000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,285800,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,154600,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,60795,IN,Hybrid,IN,Large
2023,Entry-Level,Full-Time,Data Analyst,30000,AR,Fully Remote,US,Small
2023,Mid-Level,Full-Time,Data Scientist,220000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,195000,US,Onsite,US,Medium
2023,Senior,Full-Time,Other,168400,US,Onsite,US,Medium
2023,Senior,Full-Time,Other,105200,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,206000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,160000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,200000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,231250,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,138750,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,153000,CA,Fully Remote,CA,Medium
2023,Senior,Full-Time,Data Engineer,94000,CA,Fully Remote,CA,Medium
2023,Senior,Full-Time,Data Engineer,240500,US,Onsite,US,Large
2023,Senior,Full-Time,Data Engineer,123700,US,Onsite,US,Large
2023,Senior,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,90000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Scientist,124234,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Scientist,74540,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,109000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,79000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,84053,FR,Hybrid,FR,Large
2023,Mid-Level,Full-Time,Machine Learning Engineer,50000,AM,Onsite,AM,Small
2023,Senior,Full-Time,Data Scientist,275300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,183500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,275300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,183500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,125600,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,225000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,140000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,141290,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,74178,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,150000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,85000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,75000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,220000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,205600,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,107500,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,185900,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,129300,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,130000,US,Fully Remote,US,Medium
2023,Entry-Level,Full-Time,Data Scientist,12888,IN,Hybrid,IN,Small
2023,Mid-Level,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,175000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,136000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,104000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,52500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,110000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,84000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,125000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,90000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,200000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,135000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,48000,US,Hybrid,US,Large
2023,Entry-Level,Full-Time,AI Engineer,120000,BA,Hybrid,BA,Small
2023,Senior,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,75000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,252000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,226700,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,133300,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,190000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,165000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,150000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,150000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,225000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,156400,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,200000,US,Fully Remote,US,Small
2023,Mid-Level,Full-Time,Data Scientist,80000,KE,Fully Remote,KE,Small
2023,Entry-Level,Full-Time,Data Analyst,12877,GR,Hybrid,GR,Large
2022,Entry-Level,Full-Time,AI Engineer,6304,MK,Onsite,MK,Small
2023,Mid-Level,Full-Time,Data Analyst,17509,IN,Hybrid,SG,Medium
2023,Senior,Full-Time,Data Scientist,257000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,134000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,77262,LV,Onsite,LV,Medium
2023,Senior,Full-Time,Data Scientist,38631,LV,Onsite,LV,Medium
2023,Senior,Full-Time,Data Engineer,205600,US,Onsite,US,Large
2023,Senior,Full-Time,Data Engineer,105700,US,Onsite,US,Large
2023,Senior,Full-Time,Data Analyst,140000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,299500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,245100,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,210000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,151800,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,53654,RO,Hybrid,RO,Large
2023,Senior,Full-Time,Data Analyst,51508,ES,Onsite,ES,Medium
2023,Senior,Full-Time,Data Analyst,40777,ES,Onsite,ES,Medium
2023,Senior,Full-Time,Data Analyst,51508,ES,Onsite,ES,Medium
2023,Senior,Full-Time,Data Analyst,40777,ES,Onsite,ES,Medium
2023,Entry-Level,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,250000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,63000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,237000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,90000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,120000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,174500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,113000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,183310,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,183310,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,145000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,102500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,210000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,185000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,174500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,113000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,122000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,94000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,220000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,146000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,300000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,24740,TH,Hybrid,TH,Large
2022,Mid-Level,Full-Time,AI Engineer,15897,IN,Fully Remote,IN,Medium
2023,Senior,Full-Time,Data Scientist,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,128000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,182000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,140000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,122000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,94000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,77262,LV,Onsite,LV,Medium
2023,Senior,Full-Time,Machine Learning Engineer,38631,LV,Onsite,LV,Medium
2023,Executive,Full-Time,Data Scientist,300000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Scientist,200000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,135000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,105500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,252000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,110000,US,Fully Remote,US,Large
2023,Senior,Full-Time,Data Scientist,136000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,104000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,168000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,78990,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Analyst,43809,GB,Onsite,GB,Medium
2023,Mid-Level,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,153400,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,122700,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,185000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,160000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,205000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,185000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,145000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,87000,US,Onsite,US,Medium
2023,Entry-Level,Full-Time,Data Scientist,50000,IN,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,234100,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,203500,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,223800,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,172100,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,180000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,150000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,232200,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,167200,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,197000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,106000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,180000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Other,225000,US,Onsite,US,Medium
2023,Senior,Full-Time,Other,200000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,114000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,291500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,180000,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,196200,US,Onsite,US,Medium
2023,Executive,Full-Time,Data Engineer,150900,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,168400,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,105200,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,95000,ES,Fully Remote,ES,Medium
2023,Mid-Level,Full-Time,Data Engineer,80000,ES,Fully Remote,ES,Medium
2023,Mid-Level,Full-Time,Data Analyst,116000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,72000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,207000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,167000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,145000,US,Onsite,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,135000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,105000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Engineer,70000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Architect,180000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Architect,115000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,133800,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,96100,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,120000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,80000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,140000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,100000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,150000,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,120000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,140000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,115000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,297300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,198200,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,297300,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,198200,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,202000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,135000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,110000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,84000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,219000,US,Hybrid,US,Large
2023,Senior,Full-Time,AI Engineer,230000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,AI Engineer,196000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,140000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Engineer,110000,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2023,Senior,Full-Time,AI Engineer,126100,US,Onsite,US,Large
2023,Senior,Full-Time,AI Engineer,72000,US,Onsite,US,Large
2023,Senior,Full-Time,Data Engineer,170000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,150000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,175000,US,Fully Remote,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,140000,US,Fully Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,240500,US,Onsite,US,Medium
2023,Senior,Full-Time,Data Analyst,137500,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,187500,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Data Scientist,165000,US,Onsite,US,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,72914,GB,Onsite,GB,Large
2022,Entry-Level,Part-Time,Data Analyst,25216,ES,Fully Remote,US,Large
2023,Senior,Full-Time,AI Engineer,210000,US,Onsite,US,Medium
